cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
114,46.94008479,62.64725131,9.652357009,56.32995134,30.25382169,25.82816562,5.121028625,6.843633347
115,46.94229448,62.64748601,9.644192319,56.17610909,30.27704769,25.79751234,5.134196297,7.237660722
116,46.95236134,62.64879954,9.784887984,56.02365209,30.27887478,25.80652853,5.15693054,6.947324762
117,46.95422318,62.64912272,9.772298218,55.87121299,30.22627675,25.77632138,5.169778807,7.071754459
118,46.96005717,62.6497186,9.772537462,55.71946362,30.15162801,25.74269171,5.185789907,6.926586479
119,46.96430763,62.65027221,9.717830339,55.56838892,30.13676542,25.70512827,5.196147117,7.071754459
120,46.96860327,62.65048151,9.785487658,55.41833647,30.13011165,25.68429173,5.212195843,6.86437163
121,46.96954191,62.65053422,9.721792509,55.26785119,29.97802831,25.63266736,5.219506989,6.760680216
122,46.96922305,62.65031736,9.665675861,55.1185331,30.0007801,25.58416015,5.224711437,7.051016176
123,46.97115497,62.65053428,9.716602136,54.97053092,30.02176962,25.58561126,5.239963621,7.00953961
124,46.97546463,62.65138127,9.730689258,54.82326502,30.03433541,25.57010381,5.250614192,7.279137287
125,46.9804931,62.65171994,9.822781311,54.67688964,29.98884877,25.57597294,5.270299076,6.885109913
126,46.97964791,62.65131718,9.714211412,54.53019684,29.89227372,25.50026421,5.278553556,6.947324762
127,46.98216992,62.65136544,9.691910001,54.38463975,29.89517519,25.48323657,5.289426225,7.092492742
128,46.98513443,62.65155976,9.726834473,54.24010086,29.90101731,25.44962471,5.302674303,6.947324762
129,46.98702012,62.65165245,9.701022389,54.09551176,29.80818936,25.40542385,5.311147731,6.822895064
130,46.99034886,62.65227464,9.625839652,53.95133623,29.74032235,25.37423753,5.316063293,7.15470759
131,46.99345272,62.65217337,9.697240375,53.80912902,29.8231104,25.38074537,5.327729747,7.071754459
132,46.99411298,62.65245715,9.721678404,53.66698985,29.76935291,25.33252683,5.338787399,6.926586479
133,46.9951641,62.65271927,9.700786083,53.52542237,29.75436439,25.30077807,5.344207417,7.092492742
134,46.99791941,62.65307708,9.775736205,53.38501287,29.77266061,25.31604528,5.353272604,7.237660722
135,47.00367556,62.65393979,9.797320782,53.24514352,29.70967851,25.28807638,5.370167983,6.947324762
136,47.00596368,62.65424821,9.77970277,53.10534113,29.64753403,25.25324283,5.376941679,7.051016176
137,47.01054394,62.65474035,9.786137438,52.96651426,29.63308143,25.24420048,5.385066519,7.071754459
138,47.01235451,62.65481816,9.754564549,52.82830277,29.60303876,25.19214189,5.396045186,7.113231024
139,47.01438263,62.6550196,9.766044811,52.6905027,29.52634128,25.17122025,5.406018692,7.00953961
140,47.01821193,62.65592435,9.760172453,52.55352116,29.53507975,25.14601961,5.412828928,7.237660722
141,47.0215168,62.65635927,9.854574744,52.41810214,29.61866295,25.15513161,5.42567293,7.362090419
142,47.02631049,62.65691776,9.909740128,52.2832993,29.60627558,25.14913538,5.439523154,7.175445873
143,47.03064847,62.65730304,9.893918351,52.14851129,29.53431965,25.11496808,5.446764356,7.092492742
