cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
154,74.47364947,76.66762313,52.31233819,64.36161095,57.95377159,56.58056099,35.47360101,46.64039818
155,74.49727996,76.71171562,52.18612,64.321806,57.97309502,56.57516322,35.53885733,46.99294898
156,74.52864731,76.75649043,52.39406107,64.28323991,58.05988736,56.62958278,35.61079181,47.51140606
157,74.57675904,76.7695615,52.77694741,64.24633251,58.20386527,56.78173196,35.69511757,47.44919121
158,74.60026659,76.72821498,52.81049799,64.20939637,58.24686226,56.7709493,35.77682827,47.49066777
159,74.63381421,76.72894166,52.86540629,64.1732299,58.35189508,56.83382845,35.86218748,47.55288262
160,74.66056401,76.72567419,52.94049445,64.13734375,58.39726964,56.89030444,35.94339808,47.94691
161,74.7171416,76.73812134,53.25007372,64.10304336,58.54459868,57.05149588,36.033924,47.92617171
162,74.74566706,76.72518927,53.28754387,64.06844329,58.53351429,57.03560966,36.11577586,48.09207798
163,74.79107517,76.678851,53.3554099,64.03445868,58.56028481,57.00759123,36.19820162,47.76026545
164,74.81969737,76.69373855,53.1783266,63.99971497,58.50473144,56.98827356,36.26923879,47.67731232
165,74.85979528,76.73625773,53.12066146,63.96484668,58.45214932,56.98529659,36.33832245,47.51140606
166,74.87061276,76.65679042,52.97003289,63.9294346,58.3504558,56.87340359,36.40028929,47.8224803
167,74.90037709,76.74262996,53.18773623,63.89558617,58.45336126,56.9354171,36.46535096,47.94691
168,74.93372485,76.72422182,53.30444449,63.86260029,58.57984187,56.99820153,36.53390551,48.27872252
169,74.95775416,76.7165774,53.64255466,63.83064749,58.69100546,57.06657523,36.61023452,48.40315222
170,74.98108553,76.72001103,53.74769119,63.79957125,58.82601962,57.20813045,36.68869682,48.71422646
171,75.0198514,76.71088225,53.95161606,63.76870752,58.81151498,57.27690103,36.77458981,48.02986313
172,75.0492116,76.77058685,53.56056111,63.73619314,58.68637434,57.09900245,36.83813939,48.11281626
173,75.05631124,76.71690337,53.48788229,63.704789,58.76669948,57.13547728,36.89919539,48.71422646
174,75.09168607,76.73120464,53.9256457,63.67495294,58.87618997,57.31112426,36.97425851,48.52758192
175,75.11247542,76.69118297,53.90169531,63.64451173,58.84813766,57.25156545,37.04430962,48.34093737
176,75.14286006,76.74867922,53.75067433,63.61442392,58.91633461,57.23773334,37.1056024,48.71422646
177,75.18545578,76.79737456,54.06553354,63.58481645,58.90132811,57.30961155,37.1799837,48.52758192
178,75.20340615,76.77977564,53.93534267,63.55461853,58.82285803,57.34130823,37.24736788,48.19576939
179,75.22167866,76.77116507,53.71002452,63.52444422,58.85393979,57.23288933,37.29848511,48.58979676
180,75.25915984,76.75858247,53.97361303,63.49540468,58.92429833,57.33244859,37.35459642,48.96308586
181,75.31355511,76.78889479,54.26504881,63.46752719,59.02607514,57.44659051,37.42405666,49.21194525
182,75.35741807,76.77150368,54.48851153,63.44086251,59.18162204,57.49415305,37.49622696,49.00456242
183,75.36818568,76.69933006,54.37239083,63.41318791,59.11383104,57.50832565,37.55933506,48.69348818
184,75.39268828,76.77797497,54.17015274,63.3848915,59.03768604,57.43460788,37.60980097,48.98382414
185,75.41289932,76.77755135,54.32848824,63.35704844,58.98211927,57.47655334,37.66557184,48.63127333
186,75.43306508,76.80309673,54.1730697,63.32883412,58.9687831,57.40094658,37.71473128,48.90087101
187,75.45664826,76.80263419,54.29491945,63.30124725,58.97012339,57.49035691,37.76852667,48.85939444
188,75.46009197,76.78421685,54.30339484,63.27372036,58.96881049,57.48872479,37.81602479,48.69348818
189,75.4884037,76.76892376,54.1718417,63.24622737,58.99380672,57.45489221,37.86015414,48.98382414
